# number of accepted and rejected moves in the bisection multibead position move
00424      74936      97864
00425      75192      97608
00426      75117      97683
00427      75097      97703
00428      74688      98112
00429      74978      97822
00430      74667      98133
00431      74437      98363
00432      74979      97821
00433      74354      98446
00434      74867      97933
00435      74893      97907
00436      74907      97893
00437      75252      97548
00438      74517      98283
00439      75251      97549
00440      74545      98255
00441      74852      97948
00442      74647      98153
00443      74670      98130
00444      74606      98194
00445      75032      97768
00446      75048      97752
00447      75077      97723
00448      74626      98174
00449      74441      98359
00450      74544      98256
00451      74861      97939
00452      75087      97713
00453      74783      98017
00454      74303      98497
00455      74669      98131
00456      74567      98233
00457      74915      97885
00458      74892      97908
00459      74664      98136
00460      74882      97918
00461      74896      97904
00462      75182      97618
00463      74670      98130
00464      75050      97750
00465      74645      98155
00466      74339      98461
00467      74634      98166
00468      74895      97905
00469      74811      97989
00470      74976      97824
00471      74774      98026
00472      75096      97704
00473      74995      97805
00474      74685      98115
00475      74745      98055
00476      74727      98073
00477      74931      97869
00478      75055      97745
00479      74993      97807
00480      74841      97959
00481      74856      97944
00482      74998      97802
00483      74878      97922
00484      74927      97873
00485      74902      97898
00486      74923      97877
00487      74788      98012
00488      74828      97972
00489      74801      97999
00490      75020      97780
00491      74873      97927
00492      74941      97859
00493      74699      98101
00494      75009      97791
00495      74708      98092
00496      75036      97764
00497      74994      97806
00498      74938      97862
00499      74520      98280
00500      74970      97830
00501      74886      97914
00502      74759      98041
00503      75219      97581
00504      74982      97818
00505      74793      98007
00506      75066      97734
00507      75444      97356
00508      74580      98220
00509      75003      97797
00510      74361      98439
00511      75077      97723
00512      74979      97821
00513      75004      97796
00514      74926      97874
00515      74741      98059
00516      74680      98120
00517      74804      97996
00518      74784      98016
00519      74493      98307
00520      74599      98201
00521      74723      98077
00522      74892      97908
00523      74403      98397
00524      75090      97710
00525      74952      97848
00526      75002      97798
00527      74467      98333
00528      74884      97916
00529      74715      98085
00530      74642      98158
00531      74956      97844
00532      74538      98262
00533      74784      98016
00534      74856      97944
00535      74885      97915
00536      74887      97913
00537      74875      97925
00538      74242      98558
00539      74557      98243
00540      74755      98045
00541      74879      97921
00542      74853      97947
00543      74791      98009
00544      74847      97953
00545      75089      97711
00546      74452      98348
00547      74694      98106
00548      74632      98168
00549      75133      97667
00550      74903      97897
00551      75011      97789
00552      74970      97830
00553      74837      97963
00554      75038      97762
00555      74544      98256
00556      75169      97631
00557      75256      97544
00558      74557      98243
00559      74848      97952
00560      74907      97893
00561      74724      98076
00562      74980      97820
00563      75281      97519
00564      75113      97687
00565      74289      98511
00566      74433      98367
00567      74434      98366
00568      74894      97906
00569      74675      98125
00570      74595      98205
00571      74895      97905
00572      74824      97976
00573      75189      97611
00574      74737      98063
00575      74837      97963
00576      74698      98102
00577      74838      97962
00578      74823      97977
00579      74465      98335
00580      74881      97919
00581      74960      97840
00582      74981      97819
00583      75256      97544
00584      75186      97614
00585      74889      97911
00586      74956      97844
00587      74594      98206
00588      74717      98083
00589      74794      98006
00590      74945      97855
00591      75051      97749
00592      74673      98127
00593      74997      97803
00594      74872      97928
00595      74721      98079
00596      74949      97851
00597      75037      97763
00598      75143      97657
00599      74743      98057
00600      74656      98144
00601      74894      97906
00602      74788      98012
00603      74769      98031
00604      74723      98077
00605      75345      97455
00606      74757      98043
00607      74721      98079
00608      74761      98039
00609      74798      98002
00610      74902      97898
00611      74460      98340
00612      74872      97928
00613      74565      98235
00614      74779      98021
00615      75224      97576
00616      74899      97901
00617      74763      98037
00618      75260      97540
00619      74659      98141
00620      74799      98001
00621      74570      98230
00622      74962      97838
00623      74734      98066
00624      74706      98094
00625      74937      97863
00626      74939      97861
00627      74836      97964
00628      74688      98112
00629      74908      97892
00630      74872      97928
00631      74930      97870
00632      75081      97719
00633      74754      98046
00634      74868      97932
00635      74673      98127
00636      74254      98546
00637      74851      97949
00638      74766      98034
00639      75185      97615
00640      74896      97904
00641      75209      97591
00642      75237      97563
00643      74808      97992
00644      74385      98415
00645      75167      97633
00646      74530      98270
00647      74586      98214
00648      75130      97670
00649      74891      97909
00650      74612      98188
00651      74407      98393
00652      74941      97859
00653      74607      98193
00654      74755      98045
00655      75167      97633
00656      75436      97364
00657      75064      97736
00658      74687      98113
00659      74815      97985
00660      74988      97812
00661      75036      97764
00662      74588      98212
00663      74813      97987
00664      75154      97646
00665      74573      98227
00666      74858      97942
00667      75125      97675
00668      74875      97925
00669      74696      98104
00670      74724      98076
00671      74760      98040
00672      74751      98049
00673      74814      97986
00674      74928      97872
00675      75121      97679
00676      74776      98024
00677      74669      98131
00678      74737      98063
00679      74883      97917
00680      74796      98004
00681      74827      97973
00682      74673      98127
00683      74468      98332
00684      75001      97799
00685      74895      97905
00686      74634      98166
00687      74949      97851
00688      74699      98101
00689      75116      97684
00690      75154      97646
00691      75222      97578
00692      75200      97600
00693      74906      97894
00694      74823      97977
00695      74913      97887
00696      74749      98051
00697      74920      97880
00698      75393      97407
00699      75008      97792
00700      74689      98111
00701      74898      97902
00702      74287      98513
00703      74461      98339
00704      74876      97924
00705      74935      97865
00706      74970      97830
00707      74668      98132
00708      74372      98428
00709      74896      97904
00710      74635      98165
00711      75002      97798
00712      74803      97997
00713      74382      98418
00714      74846      97954
00715      74823      97977
00716      75044      97756
00717      74630      98170
00718      74616      98184
00719      74637      98163
00720      74914      97886
00721      75262      97538
00722      75379      97421
00723      74690      98110
00724      74973      97827
00725      74915      97885
00726      74871      97929
00727      74798      98002
00728      74794      98006
00729      74987      97813
00730      74402      98398
00731      74905      97895
00732      74706      98094
00733      74887      97913
00734      75053      97747
00735      74673      98127
00736      74881      97919
00737      74865      97935
00738      74760      98040
00739      74898      97902
00740      74845      97955
00741      74676      98124
00742      74850      97950
00743      74806      97994
00744      74543      98257
00745      74597      98203
00746      74568      98232
00747      75012      97788
00748      74571      98229
00749      74736      98064
00750      74647      98153
00751      74634      98166
00752      74920      97880
00753      74563      98237
00754      74737      98063
00755      74757      98043
00756      74808      97992
00757      74828      97972
00758      75431      97369
00759      74741      98059
00760      74950      97850
00761      74820      97980
00762      74723      98077
00763      75059      97741
00764      74941      97859
00765      74620      98180
00766      74917      97883
00767      74570      98230
00768      74635      98165
00769      74938      97862
00770      75119      97681
00771      75273      97527
00772      75002      97798
00773      74947      97853
00774      75058      97742
00775      74639      98161
00776      74979      97821
00777      75121      97679
00778      75075      97725
00779      75024      97776
00780      74991      97809
00781      74549      98251
00782      75173      97627
00783      74780      98020
00784      74668      98132
00785      74631      98169
00786      74798      98002
00787      74764      98036
00788      74914      97886
00789      75023      97777
00790      75082      97718
00791      74548      98252
00792      75105      97695
00793      74788      98012
00794      74416      98384
00795      74905      97895
00796      74836      97964
00797      74767      98033
00798      75207      97593
00799      74660      98140
00800      74944      97856
00801      74499      98301
00802      74801      97999
00803      74380      98420
00804      75022      97778
00805      74966      97834
00806      74989      97811
00807      75187      97613
00808      74825      97975
00809      74453      98347
00810      74888      97912
00811      74552      98248
00812      75137      97663
00813      74621      98179
00814      75265      97535
00815      74912      97888
00816      75061      97739
00817      74597      98203
00818      74994      97806
00819      74709      98091
00820      74730      98070
00821      74750      98050
00822      74534      98266
00823      74670      98130
00824      74450      98350
00825      74597      98203
00826      74735      98065
00827      75138      97662
00828      75000      97800
00829      75100      97700
00830      74754      98046
00831      74942      97858
00832      74605      98195
00833      74850      97950
00834      74816      97984
00835      75153      97647
00836      74950      97850
00837      74784      98016
00838      74893      97907
00839      74864      97936
00840      75233      97567
00841      75368      97432
00842      74478      98322
00843      75056      97744
00844      74888      97912
00845      74798      98002
00846      74605      98195
00847      74763      98037
00848      74560      98240
00849      75159      97641
00850      74698      98102
00851      74832      97968
00852      75334      97466
00853      74514      98286
00854      74542      98258
00855      74504      98296
00856      74794      98006
00857      74734      98066
00858      74716      98084
00859      74371      98429
00860      75019      97781
00861      75016      97784
00862      74795      98005
00863      75187      97613
00864      74857      97943
00865      74885      97915
00866      74768      98032
00867      74657      98143
00868      74869      97931
00869      74666      98134
00870      74911      97889
00871      74439      98361
00872      75165      97635
00873      74575      98225
00874      74412      98388
00875      74768      98032
00876      74838      97962
00877      74791      98009
00878      74711      98089
00879      74647      98153
00880      74409      98391
00881      74747      98053
00882      74705      98095
00883      74627      98173
00884      74532      98268
00885      75100      97700
00886      74600      98200
00887      74984      97816
00888      75028      97772
00889      74588      98212
00890      74727      98073
00891      75082      97718
00892      74795      98005
00893      75205      97595
00894      74698      98102
00895      74778      98022
00896      75184      97616
00897      74998      97802
00898      74780      98020
00899      74915      97885
00900      75071      97729
00901      74590      98210
00902      75000      97800
00903      74971      97829
00904      74671      98129
00905      75188      97612
00906      75115      97685
00907      74790      98010
00908      74281      98519
00909      75178      97622
00910      75070      97730
00911      75077      97723
00912      74803      97997
00913      74679      98121
00914      74601      98199
00915      74907      97893
00916      74828      97972
00917      74994      97806
00918      74872      97928
00919      74952      97848
00920      75012      97788
00921      75424      97376
00922      74909      97891
00923      74561      98239
00924      74998      97802
00925      75142      97658
00926      74771      98029
00927      74821      97979
00928      74802      97998
00929      74473      98327
00930      75128      97672
00931      74913      97887
00932      75099      97701
00933      74787      98013
00934      74537      98263
00935      74799      98001
00936      75157      97643
00937      74425      98375
00938      75101      97699
00939      75109      97691
00940      74485      98315
00941      74977      97823
00942      74721      98079
00943      74818      97982
00944      74488      98312
00945      74995      97805
00946      74583      98217
00947      74833      97967
00948      74893      97907
00949      74851      97949
00950      74851      97949
00951      74639      98161
00952      75400      97400
00953      74534      98266
00954      74983      97817
00955      75040      97760
00956      74823      97977
00957      74666      98134
00958      75159      97641
00959      74718      98082
00960      75023      97777
00961      74514      98286
00962      74949      97851
00963      75065      97735
00964      75128      97672
00965      74944      97856
00966      74855      97945
00967      74446      98354
00968      74911      97889
00969      75215      97585
00970      74682      98118
00971      74952      97848
00972      74634      98166
00973      74893      97907
00974      74179      98621
00975      74570      98230
00976      74951      97849
00977      74608      98192
00978      75240      97560
00979      74875      97925
00980      75394      97406
00981      74823      97977
00982      74870      97930
